id,year,round_number,session_number,position,points,win_count,highest_finish,is_eligible,adjustment_type,driver_id,round_id,season_id,session_id
8760,1968,5,2,7,9,0,2,t,0,450,166,,496
8761,1968,5,2,8,7,0,3,t,0,455,166,,496
8762,1968,5,2,9,6,0,2,t,0,426,166,,496
8763,1968,5,2,10,6,0,4,t,0,405,166,,496
8764,1968,5,2,11,5,0,3,t,0,304,166,,496
8765,1968,5,2,12,4,0,3,t,0,428,166,,496
8766,1968,5,2,13,4,0,3,t,0,467,166,,496
8767,1968,5,2,14,4,0,4,t,0,404,166,,496
8768,1968,5,2,15,2,0,5,t,0,454,166,,496
8769,1968,5,2,16,2,0,5,t,0,453,166,,496
8770,1968,5,2,,0,0,7,f,0,383,166,,496
8771,1968,5,2,,0,0,8,f,0,340,166,,496
8772,1968,5,2,,0,0,8,f,0,257,166,,496
8773,1968,5,2,,0,0,9,f,0,396,166,,496
8774,1968,5,2,,0,0,,f,0,448,166,,496
8775,1968,5,2,,0,0,,f,0,433,166,,496
8776,1968,5,2,,0,0,,f,0,314,166,,496
8777,1968,5,2,,0,0,,f,0,236,166,,496
8778,1968,5,2,,0,0,,f,0,449,166,,496
8779,1968,5,2,,0,0,,f,0,403,166,,496
8780,1968,5,2,,0,0,,f,0,465,166,,496
8781,1968,5,2,,0,0,,f,0,466,166,,496
8782,1968,5,2,,0,0,,f,0,410,166,,496
8783,1968,5,2,,0,0,,f,0,434,166,,496
8784,1968,6,2,1,24,2,1,t,0,277,167,,499
8785,1968,6,2,2,16,1,1,t,0,455,167,,499
8786,1968,6,2,3,16,1,1,t,0,430,167,,499
8787,1968,6,2,4,12,0,2,t,0,438,167,,499
8788,1968,6,2,5,10,0,2,t,0,413,167,,499
8789,1968,6,2,6,9,1,1,t,0,297,167,,499
8790,1968,6,2,7,9,1,1,t,0,347,167,,499
8791,1968,6,2,8,9,0,2,t,0,450,167,,499
8792,1968,6,2,9,6,0,2,t,0,426,167,,499
8793,1968,6,2,10,6,0,2,t,0,340,167,,499
8794,1968,6,2,11,6,0,4,t,0,405,167,,499
8795,1968,6,2,12,5,0,3,t,0,304,167,,499
8796,1968,6,2,13,4,0,3,t,0,428,167,,499
8797,1968,6,2,14,4,0,3,t,0,467,167,,499
8798,1968,6,2,15,4,0,4,t,0,404,167,,499
8799,1968,6,2,16,3,0,4,t,0,468,167,,499
8800,1968,6,2,17,2,0,5,t,0,454,167,,499
8801,1968,6,2,18,2,0,5,t,0,453,167,,499
8802,1968,6,2,19,1,0,6,t,0,448,167,,499
8803,1968,6,2,,0,0,7,f,0,383,167,,499
8804,1968,6,2,,0,0,8,f,0,257,167,,499
8805,1968,6,2,,0,0,9,f,0,396,167,,499
8806,1968,6,2,,0,0,,f,0,433,167,,499
8807,1968,6,2,,0,0,,f,0,314,167,,499
8808,1968,6,2,,0,0,,f,0,236,167,,499
8809,1968,6,2,,0,0,,f,0,449,167,,499
8810,1968,6,2,,0,0,,f,0,403,167,,499
8811,1968,6,2,,0,0,,f,0,465,167,,499
8812,1968,6,2,,0,0,,f,0,459,167,,499
8813,1968,6,2,,0,0,,f,0,466,167,,499
8814,1968,6,2,,0,0,,f,0,410,167,,499
8815,1968,6,2,,0,0,,f,0,434,167,,499
8816,1968,7,2,1,24,2,1,t,0,277,168,,502
8817,1968,7,2,2,20,1,1,t,0,455,168,,502
8818,1968,7,2,3,17,1,1,t,0,430,168,,502
8819,1968,7,2,4,15,0,2,t,0,438,168,,502
8820,1968,7,2,5,10,0,2,t,0,413,168,,502
8821,1968,7,2,6,10,0,2,t,0,404,168,,502
8822,1968,7,2,7,9,1,1,t,0,383,168,,502
8823,1968,7,2,8,9,1,1,t,0,297,168,,502
8824,1968,7,2,9,9,1,1,t,0,347,168,,502
8825,1968,7,2,10,9,0,2,t,0,450,168,,502
8826,1968,7,2,11,8,0,2,t,0,340,168,,502
8827,1968,7,2,12,6,0,2,t,0,426,168,,502
8828,1968,7,2,13,6,0,4,t,0,405,168,,502
8829,1968,7,2,14,5,0,3,t,0,304,168,,502
8830,1968,7,2,15,4,0,3,t,0,428,168,,502
8831,1968,7,2,16,4,0,3,t,0,467,168,,502
8832,1968,7,2,17,3,0,4,t,0,468,168,,502
8833,1968,7,2,18,2,0,5,t,0,454,168,,502
8834,1968,7,2,19,2,0,5,t,0,453,168,,502
8835,1968,7,2,20,1,0,6,t,0,448,168,,502
8836,1968,7,2,,0,0,8,f,0,257,168,,502
8837,1968,7,2,,0,0,9,f,0,396,168,,502
8838,1968,7,2,,0,0,,f,0,433,168,,502
8839,1968,7,2,,0,0,,f,0,314,168,,502
8840,1968,7,2,,0,0,,f,0,236,168,,502
8841,1968,7,2,,0,0,,f,0,469,168,,502
8842,1968,7,2,,0,0,,f,0,449,168,,502
8843,1968,7,2,,0,0,,f,0,403,168,,502
8844,1968,7,2,,0,0,,f,0,465,168,,502
8845,1968,7,2,,0,0,,f,0,459,168,,502
8846,1968,7,2,,0,0,,f,0,466,168,,502
8847,1968,7,2,,0,0,,f,0,410,168,,502
8848,1968,7,2,,0,0,,f,0,434,168,,502
8849,1968,8,2,1,30,2,1,t,0,277,169,,505
8850,1968,8,2,2,26,2,1,t,0,430,169,,505
8851,1968,8,2,3,23,1,1,t,0,455,169,,505
8852,1968,8,2,4,15,0,2,t,0,438,169,,505
8853,1968,8,2,5,11,0,2,t,0,413,169,,505
8854,1968,8,2,6,10,0,2,t,0,404,169,,505
8855,1968,8,2,7,9,1,1,t,0,383,169,,505
8856,1968,8,2,8,9,1,1,t,0,297,169,,505
8857,1968,8,2,9,9,1,1,t,0,347,169,,505
8858,1968,8,2,10,9,0,2,t,0,450,169,,505
8859,1968,8,2,11,8,0,2,t,0,340,169,,505
8860,1968,8,2,12,8,0,3,t,0,428,169,,505
8861,1968,8,2,13,6,0,2,t,0,426,169,,505
8862,1968,8,2,14,6,0,4,t,0,405,169,,505
8863,1968,8,2,15,5,0,3,t,0,304,169,,505
8864,1968,8,2,16,4,0,3,t,0,467,169,,505
8865,1968,8,2,17,3,0,4,t,0,468,169,,505
8866,1968,8,2,18,2,0,5,t,0,454,169,,505
8867,1968,8,2,19,2,0,5,t,0,453,169,,505
8868,1968,8,2,20,2,0,5,t,0,236,169,,505
8869,1968,8,2,21,1,0,6,t,0,448,169,,505
8870,1968,8,2,,0,0,8,f,0,257,169,,505
8871,1968,8,2,,0,0,9,f,0,314,169,,505
8872,1968,8,2,,0,0,9,f,0,396,169,,505
8873,1968,8,2,,0,0,10,f,0,457,169,,505
8874,1968,8,2,,0,0,12,f,0,458,169,,505
8875,1968,8,2,,0,0,,f,0,433,169,,505
8876,1968,8,2,,0,0,,f,0,469,169,,505
8877,1968,8,2,,0,0,,f,0,449,169,,505
8878,1968,8,2,,0,0,,f,0,403,169,,505
8879,1968,8,2,,0,0,,f,0,465,169,,505
8880,1968,8,2,,0,0,,f,0,459,169,,505
8881,1968,8,2,,0,0,,f,0,466,169,,505
8882,1968,8,2,,0,0,,f,0,410,169,,505
8883,1968,8,2,,0,0,,f,0,434,169,,505
8884,1968,9,2,1,30,2,1,t,0,277,170,,508
8885,1968,9,2,2,27,1,1,t,0,455,170,,508
8886,1968,9,2,3,26,2,1,t,0,430,170,,508
8887,1968,9,2,4,24,1,1,t,0,438,170,,508
8888,1968,9,2,5,11,0,2,t,0,413,170,,508
8889,1968,9,2,6,11,0,2,t,0,450,170,,508
8890,1968,9,2,7,10,0,2,t,0,404,170,,508
8891,1968,9,2,8,9,1,1,t,0,383,170,,508
8892,1968,9,2,9,9,1,1,t,0,297,170,,508
8893,1968,9,2,10,9,1,1,t,0,347,170,,508
8894,1968,9,2,11,8,0,2,t,0,340,170,,508
8895,1968,9,2,12,8,0,3,t,0,428,170,,508
8896,1968,9,2,13,6,0,2,t,0,426,170,,508
8897,1968,9,2,14,6,0,2,t,0,449,170,,508
8898,1968,9,2,15,6,0,4,t,0,405,170,,508
8899,1968,9,2,16,5,0,3,t,0,304,170,,508
8900,1968,9,2,17,4,0,3,t,0,467,170,,508
8901,1968,9,2,18,4,0,4,t,0,448,170,,508
8902,1968,9,2,19,3,0,4,t,0,468,170,,508
8903,1968,9,2,20,2,0,5,t,0,454,170,,508
8904,1968,9,2,21,2,0,5,t,0,236,170,,508
8905,1968,9,2,22,2,0,5,t,0,453,170,,508
8906,1968,9,2,23,1,0,6,t,0,257,170,,508
8907,1968,9,2,,0,0,9,f,0,314,170,,508
8908,1968,9,2,,0,0,9,f,0,396,170,,508
8909,1968,9,2,,0,0,10,f,0,457,170,,508
8910,1968,9,2,,0,0,12,f,0,458,170,,508
8911,1968,9,2,,0,0,,f,0,433,170,,508
8912,1968,9,2,,0,0,,f,0,451,170,,508
8913,1968,9,2,,0,0,,f,0,469,170,,508
8914,1968,9,2,,0,0,,f,0,403,170,,508
8915,1968,9,2,,0,0,,f,0,465,170,,508
8916,1968,9,2,,0,0,,f,0,459,170,,508
8917,1968,9,2,,0,0,,f,0,466,170,,508
8918,1968,9,2,,0,0,,f,0,470,170,,508
8919,1968,9,2,,0,0,,f,0,410,170,,508
8920,1968,9,2,,0,0,,f,0,425,170,,508
8921,1968,9,2,,0,0,,f,0,434,170,,508
8922,1968,10,2,1,33,2,1,t,0,277,171,,511
8923,1968,10,2,2,33,2,1,t,0,438,171,,511
8924,1968,10,2,3,27,2,1,t,0,430,171,,511
8925,1968,10,2,4,27,1,1,t,0,455,171,,511
8926,1968,10,2,5,15,1,1,t,0,297,171,,511
8927,1968,10,2,6,15,0,2,t,0,413,171,,511
8928,1968,10,2,7,11,0,2,t,0,450,171,,511
8929,1968,10,2,8,10,0,2,t,0,404,171,,511
8930,1968,10,2,9,9,1,1,t,0,383,171,,511
8931,1968,10,2,10,9,1,1,t,0,347,171,,511
8932,1968,10,2,11,8,0,2,t,0,340,171,,511
8933,1968,10,2,12,8,0,3,t,0,428,171,,511
8934,1968,10,2,13,6,0,2,t,0,426,171,,511
8935,1968,10,2,14,6,0,2,t,0,449,171,,511
8936,1968,10,2,15,6,0,4,t,0,405,171,,511
8937,1968,10,2,16,5,0,3,t,0,304,171,,511
8938,1968,10,2,17,5,0,4,t,0,468,171,,511
8939,1968,10,2,18,4,0,3,t,0,467,171,,511
8940,1968,10,2,19,4,0,4,t,0,448,171,,511
8941,1968,10,2,20,2,0,5,t,0,454,171,,511
8942,1968,10,2,21,2,0,5,t,0,236,171,,511
8943,1968,10,2,22,2,0,5,t,0,453,171,,511
8944,1968,10,2,23,1,0,6,t,0,257,171,,511
8945,1968,10,2,,0,0,9,f,0,314,171,,511
8946,1968,10,2,,0,0,9,f,0,396,171,,511
8947,1968,10,2,,0,0,10,f,0,457,171,,511
8948,1968,10,2,,0,0,12,f,0,458,171,,511
8949,1968,10,2,,0,0,,f,0,433,171,,511
8950,1968,10,2,,0,0,,f,0,451,171,,511
8951,1968,10,2,,0,0,,f,0,471,171,,511
8952,1968,10,2,,0,0,,f,0,469,171,,511
8953,1968,10,2,,0,0,,f,0,403,171,,511
8954,1968,10,2,,0,0,,f,0,465,171,,511
8955,1968,10,2,,0,0,,f,0,459,171,,511
8956,1968,10,2,,0,0,,f,0,472,171,,511
8957,1968,10,2,,0,0,,f,0,466,171,,511
8958,1968,10,2,,0,0,,f,0,470,171,,511
8959,1968,10,2,,0,0,,f,0,410,171,,511
8960,1968,10,2,,0,0,,f,0,425,171,,511
8961,1968,10,2,,0,0,,f,0,434,171,,511
8962,1968,11,2,1,39,2,1,t,0,277,172,,514
8963,1968,11,2,2,36,3,1,t,0,430,172,,514
8964,1968,11,2,3,33,2,1,t,0,438,172,,514
8965,1968,11,2,4,27,1,1,t,0,455,172,,514
8966,1968,11,2,5,16,1,1,t,0,297,172,,514
8967,1968,11,2,6,15,0,2,t,0,413,172,,514
8968,1968,11,2,7,12,0,2,t,0,340,172,,514
8969,1968,11,2,8,11,1,1,t,0,383,172,,514
8970,1968,11,2,9,11,0,2,t,0,450,172,,514
8971,1968,11,2,10,10,0,2,t,0,404,172,,514
8972,1968,11,2,11,9,1,1,t,0,347,172,,514
8973,1968,11,2,12,8,0,3,t,0,428,172,,514
8974,1968,11,2,13,6,0,2,t,0,426,172,,514
8975,1968,11,2,14,6,0,2,t,0,449,172,,514
8976,1968,11,2,15,6,0,4,t,0,405,172,,514
8977,1968,11,2,16,5,0,3,t,0,304,172,,514
8978,1968,11,2,17,5,0,4,t,0,468,172,,514
8979,1968,11,2,18,4,0,3,t,0,467,172,,514
8980,1968,11,2,19,4,0,4,t,0,448,172,,514
8981,1968,11,2,20,3,0,4,t,0,314,172,,514
8982,1968,11,2,21,2,0,5,t,0,454,172,,514
8983,1968,11,2,22,2,0,5,t,0,236,172,,514
8984,1968,11,2,23,2,0,5,t,0,453,172,,514
8985,1968,11,2,24,1,0,6,t,0,257,172,,514
8986,1968,11,2,,0,0,9,f,0,396,172,,514
8987,1968,11,2,,0,0,10,f,0,457,172,,514
8988,1968,11,2,,0,0,12,f,0,458,172,,514
8989,1968,11,2,,0,0,,f,0,433,172,,514
8990,1968,11,2,,0,0,,f,0,451,172,,514
8991,1968,11,2,,0,0,,f,0,471,172,,514
8992,1968,11,2,,0,0,,f,0,469,172,,514
8993,1968,11,2,,0,0,,f,0,403,172,,514
8994,1968,11,2,,0,0,,f,0,465,172,,514
8995,1968,11,2,,0,0,,f,0,459,172,,514
8996,1968,11,2,,0,0,,f,0,473,172,,514
8997,1968,11,2,,0,0,,f,0,472,172,,514
8998,1968,11,2,,0,0,,f,0,474,172,,514
8999,1968,11,2,,0,0,,f,0,470,172,,514
9000,1968,11,2,,0,0,,f,0,466,172,,514
9001,1968,11,2,,0,0,,f,0,410,172,,514
9002,1968,11,2,,0,0,,f,0,425,172,,514
9003,1968,11,2,,0,0,,f,0,434,172,,514
9004,1968,12,2,1,48,3,1,t,0,277,173,19,517
9005,1968,12,2,2,36,3,1,t,0,430,173,19,517
9006,1968,12,2,3,33,2,1,t,0,438,173,19,517
9007,1968,12,2,4,27,1,1,t,0,455,173,19,517
9008,1968,12,2,5,22,1,1,t,0,297,173,19,517
9009,1968,12,2,6,18,0,2,t,0,413,173,19,517
9010,1968,12,2,7,12,1,1,t,0,383,173,19,517
9011,1968,12,2,8,12,0,2,t,0,340,173,19,517
9012,1968,12,2,9,11,0,2,t,0,450,173,19,517
9013,1968,12,2,10,10,0,2,t,0,404,173,19,517
9014,1968,12,2,11,9,1,1,t,0,347,173,19,517
9015,1968,12,2,12,8,0,3,t,0,428,173,19,517
9016,1968,12,2,13,6,0,2,t,0,426,173,19,517
9017,1968,12,2,14,6,0,2,t,0,449,173,19,517
9018,1968,12,2,15,6,0,3,t,0,454,173,19,517
9019,1968,12,2,16,6,0,4,t,0,405,173,19,517
9020,1968,12,2,17,5,0,3,t,0,304,173,19,517
9021,1968,12,2,18,5,0,4,t,0,468,173,19,517
9022,1968,12,2,19,4,0,3,t,0,467,173,19,517
9023,1968,12,2,20,4,0,4,t,0,448,173,19,517
9024,1968,12,2,21,3,0,4,t,0,314,173,19,517
9025,1968,12,2,22,3,0,5,t,0,257,173,19,517
9026,1968,12,2,23,2,0,5,t,0,236,173,19,517
9027,1968,12,2,24,2,0,5,t,0,453,173,19,517
9028,1968,12,2,,0,0,9,f,0,471,173,19,517
9029,1968,12,2,,0,0,9,f,0,396,173,19,517
9030,1968,12,2,,0,0,10,f,0,457,173,19,517
9031,1968,12,2,,0,0,12,f,0,458,173,19,517
9032,1968,12,2,,0,0,,f,0,433,173,19,517
9033,1968,12,2,,0,0,,f,0,451,173,19,517
9034,1968,12,2,,0,0,,f,0,469,173,19,517
9035,1968,12,2,,0,0,,f,0,403,173,19,517
9036,1968,12,2,,0,0,,f,0,465,173,19,517
9037,1968,12,2,,0,0,,f,0,459,173,19,517
9038,1968,12,2,,0,0,,f,0,473,173,19,517
9039,1968,12,2,,0,0,,f,0,415,173,19,517
9040,1968,12,2,,0,0,,f,0,472,173,19,517
9041,1968,12,2,,0,0,,f,0,474,173,19,517
9042,1968,12,2,,0,0,,f,0,470,173,19,517
9043,1968,12,2,,0,0,,f,0,466,173,19,517
9044,1968,12,2,,0,0,,f,0,410,173,19,517
9045,1968,12,2,,0,0,,f,0,425,173,19,517
9046,1968,12,2,,0,0,,f,0,434,173,19,517
9047,1969,1,2,1,9,1,1,t,0,430,174,,520
9048,1969,1,2,2,6,0,2,t,0,277,174,,520
9049,1969,1,2,3,4,0,3,t,0,438,174,,520
9050,1969,1,2,4,3,0,4,t,0,383,174,,520
9051,1969,1,2,5,2,0,5,t,0,297,174,,520
9052,1969,1,2,6,1,0,6,t,0,450,174,,520
9053,1969,1,2,,0,0,7,f,0,454,174,,520
9054,1969,1,2,,0,0,8,f,0,403,174,,520
9055,1969,1,2,,0,0,,f,0,420,174,,520
9056,1969,1,2,,0,0,,f,0,428,174,,520
9057,1969,1,2,,0,0,,f,0,340,174,,520
9058,1969,1,2,,0,0,,f,0,413,174,,520
9059,1969,1,2,,0,0,,f,0,404,174,,520
9060,1969,1,2,,0,0,,f,0,236,174,,520
9061,1969,1,2,,0,0,,f,0,474,174,,520
9062,1969,1,2,,0,0,,f,0,396,174,,520
9063,1969,1,2,,0,0,,f,0,455,174,,520
9064,1969,1,2,,0,0,,f,0,465,174,,520
9065,1969,2,2,1,18,2,1,t,0,430,175,,523
9066,1969,2,2,2,8,0,2,t,0,297,175,,523
9067,1969,2,2,3,7,0,3,t,0,438,175,,523
9068,1969,2,2,4,6,0,2,t,0,277,175,,523
9069,1969,2,2,5,5,0,3,t,0,450,175,,523
9070,1969,2,2,6,3,0,4,t,0,383,175,,523
9071,1969,2,2,7,2,0,5,t,0,340,175,,523
9072,1969,2,2,8,1,0,6,t,0,455,175,,523
9073,1969,2,2,,0,0,7,f,0,454,175,,523
9074,1969,2,2,,0,0,8,f,0,403,175,,523
9075,1969,2,2,,0,0,,f,0,413,175,,523
9076,1969,2,2,,0,0,,f,0,404,175,,523
9077,1969,2,2,,0,0,,f,0,236,175,,523
9078,1969,2,2,,0,0,,f,0,420,175,,523
9079,1969,2,2,,0,0,,f,0,428,175,,523
9080,1969,2,2,,0,0,,f,0,448,175,,523
9081,1969,2,2,,0,0,,f,0,474,175,,523
9082,1969,2,2,,0,0,,f,0,396,175,,523
9083,1969,2,2,,0,0,,f,0,465,175,,523
9084,1969,3,2,1,18,2,1,t,0,430,176,,526
9085,1969,3,2,2,15,1,1,t,0,277,176,,526
9086,1969,3,2,3,10,0,2,t,0,297,176,,526
9087,1969,3,2,4,8,0,3,t,0,438,176,,526
9088,1969,3,2,5,7,0,3,t,0,383,176,,526
9089,1969,3,2,6,6,0,2,t,0,448,176,,526
9090,1969,3,2,7,5,0,3,t,0,450,176,,526
9091,1969,3,2,8,3,0,4,t,0,426,176,,526
9092,1969,3,2,9,2,0,5,t,0,340,176,,526
9093,1969,3,2,10,1,0,6,t,0,455,176,,526
9094,1969,3,2,,0,0,7,f,0,454,176,,526
9095,1969,3,2,,0,0,7,f,0,468,176,,526
9096,1969,3,2,,0,0,8,f,0,403,176,,526
9097,1969,3,2,,0,0,,f,0,413,176,,526
9098,1969,3,2,,0,0,,f,0,404,176,,526
9099,1969,3,2,,0,0,,f,0,236,176,,526
9100,1969,3,2,,0,0,,f,0,420,176,,526
9101,1969,3,2,,0,0,,f,0,428,176,,526
9102,1969,3,2,,0,0,,f,0,453,176,,526
9103,1969,3,2,,0,0,,f,0,474,176,,526
9104,1969,3,2,,0,0,,f,0,396,176,,526
9105,1969,3,2,,0,0,,f,0,465,176,,526
9106,1969,4,2,1,27,3,1,t,0,430,177,,529
9107,1969,4,2,2,15,1,1,t,0,277,177,,529
9108,1969,4,2,3,13,0,2,t,0,383,177,,529
9109,1969,4,2,4,11,0,3,t,0,438,177,,529
9110,1969,4,2,5,10,0,2,t,0,297,177,,529
9111,1969,4,2,6,6,0,2,t,0,448,177,,529
9112,1969,4,2,7,5,0,3,t,0,450,177,,529
9113,1969,4,2,8,4,0,3,t,0,404,177,,529
9114,1969,4,2,9,3,0,4,t,0,426,177,,529
9115,1969,4,2,10,3,0,5,t,0,455,177,,529
9116,1969,4,2,11,2,0,5,t,0,340,177,,529
9117,1969,4,2,12,1,0,6,t,0,236,177,,529
9118,1969,4,2,,0,0,7,f,0,468,177,,529
9119,1969,4,2,,0,0,7,f,0,454,177,,529
9120,1969,4,2,,0,0,8,f,0,403,177,,529
9121,1969,4,2,,0,0,,f,0,413,177,,529
9122,1969,4,2,,0,0,,f,0,420,177,,529
9123,1969,4,2,,0,0,,f,0,428,177,,529
9124,1969,4,2,,0,0,,f,0,453,177,,529
9125,1969,4,2,,0,0,,f,0,474,177,,529
9126,1969,4,2,,0,0,,f,0,396,177,,529
9127,1969,4,2,,0,0,,f,0,465,177,,529
9128,1969,5,2,1,36,4,1,t,0,430,178,,532
9129,1969,5,2,2,16,1,1,t,0,277,178,,532
9130,1969,5,2,3,13,0,2,t,0,383,178,,532
9131,1969,5,2,4,13,0,2,t,0,297,178,,532
9132,1969,5,2,5,11,0,2,t,0,450,178,,532
9133,1969,5,2,6,11,0,3,t,0,438,178,,532
9134,1969,5,2,7,7,0,3,t,0,455,178,,532
9135,1969,5,2,8,6,0,2,t,0,448,178,,532
9136,1969,5,2,9,4,0,3,t,0,404,178,,532
9137,1969,5,2,10,3,0,4,t,0,426,178,,532
9138,1969,5,2,11,2,0,5,t,0,468,178,,532
9139,1969,5,2,12,2,0,5,t,0,340,178,,532
9140,1969,5,2,13,1,0,6,t,0,236,178,,532
9141,1969,5,2,,0,0,7,f,0,453,178,,532
9142,1969,5,2,,0,0,7,f,0,454,178,,532
9143,1969,5,2,,0,0,8,f,0,403,178,,532
9144,1969,5,2,,0,0,,f,0,413,178,,532
9145,1969,5,2,,0,0,,f,0,420,178,,532
9146,1969,5,2,,0,0,,f,0,428,178,,532
9147,1969,5,2,,0,0,,f,0,475,178,,532
9148,1969,5,2,,0,0,,f,0,474,178,,532
9149,1969,5,2,,0,0,,f,0,396,178,,532
9150,1969,5,2,,0,0,,f,0,465,178,,532
9151,1969,6,2,1,45,5,1,t,0,430,179,,535
9152,1969,6,2,2,17,0,2,t,0,297,179,,535
9153,1969,6,2,3,16,1,1,t,0,277,179,,535
9154,1969,6,2,4,13,0,2,t,0,383,179,,535
9155,1969,6,2,5,13,0,2,t,0,455,179,,535
9156,1969,6,2,6,11,0,2,t,0,450,179,,535
9157,1969,6,2,7,11,0,3,t,0,438,179,,535
9158,1969,6,2,8,8,0,2,t,0,448,179,,535
9159,1969,6,2,9,4,0,3,t,0,404,179,,535
9160,1969,6,2,10,3,0,4,t,0,428,179,,535
9161,1969,6,2,11,3,0,4,t,0,426,179,,535
9162,1969,6,2,12,3,0,5,t,0,468,179,,535
9163,1969,6,2,13,2,0,5,t,0,340,179,,535
9164,1969,6,2,14,1,0,6,t,0,236,179,,535
9165,1969,6,2,,0,0,7,f,0,453,179,,535
9166,1969,6,2,,0,0,7,f,0,454,179,,535
9167,1969,6,2,,0,0,8,f,0,403,179,,535
9168,1969,6,2,,0,0,10,f,0,475,179,,535
9169,1969,6,2,,0,0,,f,0,413,179,,535
9170,1969,6,2,,0,0,,f,0,420,179,,535
9171,1969,6,2,,0,0,,f,0,474,179,,535
9172,1969,6,2,,0,0,,f,0,257,179,,535
9173,1969,6,2,,0,0,,f,0,396,179,,535
9174,1969,6,2,,0,0,,f,0,470,179,,535
9175,1969,6,2,,0,0,,f,0,465,179,,535
9176,1969,7,2,1,51,5,1,t,0,430,180,,538
9177,1969,7,2,2,22,1,1,t,0,455,180,,538
9178,1969,7,2,3,21,0,2,t,0,297,180,,538
9179,1969,7,2,4,19,1,1,t,0,277,180,,538
9180,1969,7,2,5,15,0,2,t,0,383,180,,538
9181,1969,7,2,6,12,0,2,t,0,450,180,,538
9182,1969,7,2,7,11,0,3,t,0,438,180,,538
9183,1969,7,2,8,8,0,2,t,0,448,180,,538
9184,1969,7,2,9,4,0,3,t,0,404,180,,538
9185,1969,7,2,10,3,0,4,t,0,428,180,,538
9186,1969,7,2,11,3,0,4,t,0,426,180,,538
9187,1969,7,2,12,3,0,5,t,0,468,180,,538
9188,1969,7,2,13,2,0,5,t,0,340,180,,538
9189,1969,7,2,14,1,0,6,t,0,236,180,,538
9190,1969,7,2,,0,0,7,f,0,454,180,,538
9191,1969,7,2,,0,0,7,f,0,453,180,,538
9192,1969,7,2,,0,0,8,f,0,403,180,,538
9193,1969,7,2,,0,0,10,f,0,475,180,,538
9194,1969,7,2,,0,0,,f,0,413,180,,538
9195,1969,7,2,,0,0,,f,0,420,180,,538
9196,1969,7,2,,0,0,,f,0,257,180,,538
9197,1969,7,2,,0,0,,f,0,474,180,,538
9198,1969,7,2,,0,0,,f,0,396,180,,538
9199,1969,7,2,,0,0,,f,0,470,180,,538
9200,1969,7,2,,0,0,,f,0,465,180,,538
9201,1969,8,2,1,60,6,1,t,0,430,181,,541
9202,1969,8,2,2,24,0,2,t,0,297,181,,541
9203,1969,8,2,3,22,1,1,t,0,455,181,,541
9204,1969,8,2,4,19,1,1,t,0,277,181,,541
9205,1969,8,2,5,16,0,2,t,0,450,181,,541
9206,1969,8,2,6,15,0,2,t,0,383,181,,541
9207,1969,8,2,7,11,0,3,t,0,438,181,,541
9208,1969,8,2,8,10,0,2,t,0,448,181,,541
9209,1969,8,2,9,9,0,2,t,0,428,181,,541
9210,1969,8,2,10,4,0,3,t,0,404,181,,541
9211,1969,8,2,11,3,0,4,t,0,426,181,,541
9212,1969,8,2,12,3,0,5,t,0,468,181,,541
9213,1969,8,2,13,2,0,5,t,0,340,181,,541
9214,1969,8,2,14,1,0,6,t,0,413,181,,541
9215,1969,8,2,15,1,0,6,t,0,236,181,,541
9216,1969,8,2,,0,0,7,f,0,454,181,,541
9217,1969,8,2,,0,0,7,f,0,453,181,,541
9218,1969,8,2,,0,0,8,f,0,403,181,,541
9219,1969,8,2,,0,0,10,f,0,475,181,,541
9220,1969,8,2,,0,0,,f,0,420,181,,541
9221,1969,8,2,,0,0,,f,0,257,181,,541
9222,1969,8,2,,0,0,,f,0,474,181,,541
9223,1969,8,2,,0,0,,f,0,396,181,,541
9224,1969,8,2,,0,0,,f,0,470,181,,541
9225,1969,8,2,,0,0,,f,0,465,181,,541
9226,1969,9,2,1,60,6,1,t,0,430,182,,544
9227,1969,9,2,2,31,2,1,t,0,455,182,,544
9228,1969,9,2,3,26,0,2,t,0,297,182,,544
9229,1969,9,2,4,19,1,1,t,0,277,182,,544
9230,1969,9,2,5,19,0,2,t,0,450,182,,544
9231,1969,9,2,6,15,0,2,t,0,383,182,,544
9232,1969,9,2,7,13,0,2,t,0,428,182,,544
9233,1969,9,2,8,11,0,3,t,0,438,182,,544
9234,1969,9,2,9,10,0,2,t,0,448,182,,544
9235,1969,9,2,10,7,0,2,t,0,236,182,,544
9236,1969,9,2,11,4,0,3,t,0,404,182,,544
9237,1969,9,2,12,3,0,4,t,0,426,182,,544
9238,1969,9,2,13,3,0,5,t,0,468,182,,544
9239,1969,9,2,14,2,0,5,t,0,340,182,,544
9240,1969,9,2,15,1,0,6,t,0,413,182,,544
9241,1969,9,2,16,1,0,6,t,0,449,182,,544
9242,1969,9,2,,0,0,7,f,0,454,182,,544
9243,1969,9,2,,0,0,7,f,0,453,182,,544
9244,1969,9,2,,0,0,7,f,0,305,182,,544
9245,1969,9,2,,0,0,8,f,0,403,182,,544
9246,1969,9,2,,0,0,10,f,0,475,182,,544
9247,1969,9,2,,0,0,,f,0,472,182,,544
9248,1969,9,2,,0,0,,f,0,420,182,,544
9249,1969,9,2,,0,0,,f,0,257,182,,544
9250,1969,9,2,,0,0,,f,0,474,182,,544
9251,1969,9,2,,0,0,,f,0,462,182,,544
